transaction_id,transaction_amount,transaction_type,account_id,timestamp,location,is_suspicious
8a8d624d-5aff-4525-8b0c-5c713e035391,2435,deposit,35004165,2024-02-19 02:04:40,Bouvet Island (Bouvetoya),0
768b739f-540d-4c9c-ab60-71441e2767c1,56390,deposit,36961036,2024-01-22 16:54:05,Holy See (Vatican City State),0
88ecf5f0-e64c-4c0e-9929-61ccb94b1576,57428,deposit,93077236,2024-09-22 19:29:45,Bangladesh,1
82507d33-584d-4111-94e9-278e9e5f001f,34096,deposit,11865972,2024-02-04 22:55:17,Botswana,0
3b690e14-9932-4b75-b421-573865919070,19766,withdrawal,73148815,2024-07-14 15:03:58,Palestinian Territory,1
632627e7-a6fc-4597-8021-2295588c3ae8,9016,deposit,80455570,2024-04-01 00:04:09,Belarus,1
61d6071e-fd8f-4bed-af6c-e4eb750069d6,91195,deposit,40200982,2024-04-24 21:42:07,Mongolia,0
14a60f96-3dde-47c1-bba3-44ac06a39477,47354,withdrawal,85083265,2024-07-15 21:23:42,Guam,0
ac0bfc50-9066-4cdf-9a71-dadb16323d48,77578,withdrawal,84367853,2024-01-28 19:20:09,Bolivia,0
de607875-4b44-42e2-af3f-6677641c9577,97899,withdrawal,77064746,2024-06-25 19:43:41,Gambia,1
fd674fe3-b9e8-4877-9452-03e7f568d29b,42341,deposit,76152827,2024-08-27 23:52:50,United Arab Emirates,1
817626c3-4c66-4ff9-bad2-9fcd77f72f92,84914,withdrawal,54299266,2024-01-03 21:24:57,Aruba,0
ff7058bd-feb8-4a9f-9cf3-307ace756fd3,3415,deposit,35111011,2024-03-07 17:01:28,Saint Kitts and Nevis,1
f05ed26f-3b07-49a8-8610-4b56ceb6458b,44238,withdrawal,71860526,2024-08-03 19:27:36,Holy See (Vatican City State),0
5bf26763-0878-4818-8fcf-c51bf6760e8e,35564,withdrawal,19484637,2024-04-02 02:10:39,Mali,0
f160ab8c-e18b-4740-9dee-da31d30a1675,53153,deposit,26355398,2024-07-29 01:49:41,Liechtenstein,1
71e90d5a-485e-48ca-a847-99d77d72a72d,55511,withdrawal,73445890,2024-02-13 08:29:50,Sweden,0
1e7ee64a-dfed-4614-a421-587dae1b9a50,92473,deposit,7541680,2024-08-17 00:17:34,Maldives,0
32655b91-3bc8-4f99-85f5-336c96533160,49296,deposit,5811562,2024-06-10 10:00:20,Russian Federation,0
df143f9b-18f8-4273-90e4-a22d6fc45bf2,97539,withdrawal,14160133,2024-03-30 18:38:18,Saint Vincent and the Grenadines,0
b73ccb28-03b7-43ee-a68f-d977649693db,62316,withdrawal,83784674,2024-05-02 02:16:38,Martinique,0
f869d21c-0a31-40c9-b7ec-d9d1899f4502,38221,deposit,35850770,2024-06-13 13:19:37,Niue,1
b33a39e6-4a97-4418-a291-ff3c924de75d,10488,deposit,37208603,2024-03-03 16:49:53,French Polynesia,0
17acacf5-026b-44d0-9331-9507b5af68e3,93522,withdrawal,47426051,2024-05-06 02:31:28,Heard Island and McDonald Islands,1
168cbc57-fe45-4b51-b4ce-a91a9882e49f,64874,deposit,27945396,2024-09-06 13:02:25,South Georgia and the South Sandwich Islands,1
6a505cce-9177-47c6-a48f-f036c0022cb0,96618,deposit,23128010,2024-08-15 00:18:16,Cyprus,0
8cdd99c2-6d7f-4ab7-a3d6-4ea429644ce3,43879,withdrawal,96283970,2024-08-10 23:07:44,Cayman Islands,1
cfef3b86-d22f-4f2d-8a6c-4d77890a8b51,38988,deposit,86224937,2024-04-13 21:56:48,Western Sahara,0
0d1d5e20-4f8a-4870-9178-4754aae8a248,48737,deposit,9968461,2024-02-10 20:21:37,Libyan Arab Jamahiriya,0
9a9b05d5-47c8-435d-8acd-eb5e22a736a9,55365,deposit,65686958,2024-04-05 04:53:17,Djibouti,0
df295ad5-6c57-423f-be0e-c973c59a484d,74870,deposit,50986899,2024-03-29 14:52:56,Israel,0
bfb64664-4ae5-48de-b1ce-5299333e7564,14386,withdrawal,91148327,2024-01-29 13:38:47,Barbados,1
5917d2bd-a161-4684-9e04-bd24a9eabb4e,6686,deposit,37424889,2024-01-13 01:03:50,Austria,1
c9ffcab0-31ee-491d-9be1-c3c2dc460efd,76196,withdrawal,40095169,2024-05-11 03:40:01,Guinea-Bissau,1
f49c87a0-af8d-454e-9f2f-55ac518070c1,99204,withdrawal,64799270,2024-06-13 13:03:41,Dominican Republic,0
b7e17ba1-1884-4d5b-8fa3-de3177945b66,24051,deposit,44998943,2024-01-25 20:03:58,Ukraine,0
632e1d97-3c06-474d-8efa-e7d32b0731dd,73186,withdrawal,33626745,2024-04-10 19:35:58,Qatar,0
42482e45-c2b4-46a0-ad8a-b186e268b47a,88230,deposit,46975248,2024-03-25 01:09:03,Montserrat,0
9ff0a6fd-d053-4716-af4b-b1d64932dafa,12992,deposit,48812475,2024-09-06 02:04:18,Mauritania,1
a9841237-a840-4e39-bcbb-84af7e044545,67397,deposit,56105255,2024-07-17 20:02:59,Djibouti,0
fb764fb9-93d0-4a2f-af5d-036a0ef6d393,57036,deposit,63604292,2024-07-27 23:37:22,Fiji,0
ffd054ac-9559-43de-97f4-fcba647538e2,40115,deposit,44206091,2024-07-11 05:56:01,Tunisia,0
ce765155-394c-44bc-a623-f86bdb377be5,73157,withdrawal,41319818,2024-02-14 03:16:57,South Africa,1
e2df3d4f-e510-4024-9828-7b673ddc8877,43019,withdrawal,95045690,2024-03-07 20:42:11,Azerbaijan,0
0a603bfc-c3b8-4ddc-ba35-7f7efcef491e,80210,withdrawal,54250150,2024-01-25 06:43:16,South Africa,1
34f9623d-cb62-4346-94bb-dd9cf76de1ea,96510,withdrawal,28406869,2024-07-03 10:33:34,Austria,1
09beb821-c019-4c60-8385-26b21acaf664,31717,withdrawal,29937700,2024-06-12 02:18:10,Nigeria,0
ae45e55f-1476-4550-94a3-64e0b44ad3f7,74698,withdrawal,14731868,2024-05-11 04:02:40,Israel,1
d64e5e60-f7f6-4e88-aaf0-dba3a1c684de,10506,withdrawal,42551076,2024-01-21 16:44:08,Somalia,0
188784cf-681d-44f8-9940-763979ea469c,81098,withdrawal,93890379,2024-06-02 17:09:02,Guyana,1
6f18537d-aa19-4a76-80de-191f4e688b33,94865,deposit,17520953,2024-08-27 00:36:11,Guatemala,1
d390bcbc-6964-44de-b5e0-55efe87ce992,27715,withdrawal,78270541,2024-02-13 02:11:43,Czech Republic,1
9ddb1295-7821-4dc0-8502-42aa5b2de1ea,54557,withdrawal,1376712,2024-06-17 16:14:11,Ghana,1
5d627a58-8a7e-484c-9f62-46179d2552d3,78389,withdrawal,78263720,2024-03-02 23:35:21,Israel,0
b7dcc28b-42a6-41bc-a675-dab89d947d51,51746,deposit,55435056,2024-09-21 09:10:34,Taiwan,0
2611015a-2867-4d08-9a30-610d5217cdec,5033,withdrawal,76744555,2024-09-25 16:34:08,Denmark,0
cd722780-f9f8-49c1-abe0-3d994f26b0a9,74212,withdrawal,91484623,2024-08-12 14:54:15,Jordan,1
3f5c3e01-2653-4011-aa2d-122142d72e0a,80212,deposit,58941865,2024-04-15 00:37:57,Monaco,0
c081c055-a442-4e13-9c76-7db15914271e,76985,withdrawal,46843711,2024-05-18 12:46:44,Saint Kitts and Nevis,0
f9bccf03-c0e4-423a-9e62-721bea85c0a8,87004,deposit,64698357,2024-01-31 08:40:08,Namibia,1
8c448eaf-6a57-4776-a547-87483b33f485,87613,deposit,68321653,2024-09-06 21:35:52,Lao People's Democratic Republic,0
a60ff9ae-8507-4784-9f1d-8dbe9715061d,98257,withdrawal,76219061,2024-06-21 09:35:53,Turks and Caicos Islands,0
4b0bc5a2-9cf2-4393-8efb-fd458b2eb4aa,76734,deposit,78841091,2024-07-12 23:03:57,Wallis and Futuna,1
d4995ced-3918-4359-92fc-00fbd9ede8d3,38920,withdrawal,45584062,2024-01-21 09:21:37,Lebanon,1
0531d084-5fc0-4956-b8c3-0562c5c379de,75788,deposit,23792550,2024-05-19 08:39:07,Chile,0
cf8e683e-a0d4-4d6e-82e9-42928aef14d1,8394,deposit,28448037,2024-05-15 11:41:33,Italy,1
6abac1dd-3b00-445f-a367-2d9661177a13,60829,withdrawal,17475817,2024-09-27 20:38:31,Croatia,1
487f4f75-72cf-4b9d-95b9-88b1234c977c,53501,deposit,73107501,2024-09-28 22:19:45,Nicaragua,1
60ec952b-1530-4019-aac3-0bad96a385b0,99106,deposit,46382695,2024-06-06 14:41:02,Bahrain,1
b8f87683-1972-4bd3-95df-636c7743d70d,68698,deposit,80811321,2024-09-22 15:10:59,South Georgia and the South Sandwich Islands,1
9edf40b0-46e4-4ab5-9be3-3c875f3335a2,56607,withdrawal,54404775,2024-09-24 11:44:23,Saint Helena,0
93eb6a36-e659-44e3-9486-dc10d9cc29df,53667,deposit,10161494,2024-06-26 04:50:18,Malta,0
6eadf8ca-df74-4c23-8b44-bf5fb2b5e04f,99483,deposit,61105503,2024-04-01 12:31:52,Turkmenistan,1
33ff0e88-7e48-48a2-af63-2f58e80a0844,13105,withdrawal,94613781,2024-03-22 08:56:57,Monaco,1
0ade3343-1484-4de1-b842-c84687925344,20890,deposit,15054205,2024-07-04 08:07:44,Oman,1
b6892871-a59e-43b2-a711-9447b9c3db70,14291,deposit,1515495,2024-04-20 04:28:08,Sudan,1
3fc3df67-6e1d-4f59-81ff-089674a2bd0e,65271,deposit,9686591,2024-01-26 13:05:19,Mongolia,1
a1539fdb-2680-42ff-87fb-c6db05820c54,28225,deposit,20004779,2024-05-24 09:37:38,Denmark,1
3298f1bb-5fde-40f5-a6ad-1514e3e0b69f,11230,deposit,14950030,2024-01-23 21:41:26,Netherlands,1
64990eb8-01da-4adc-ae9c-13806370cdb8,46095,withdrawal,76709783,2024-09-05 04:17:01,Northern Mariana Islands,0
0c590f28-4146-43ee-b794-e057ec6b6576,93963,deposit,39317619,2024-04-27 03:31:43,Brunei Darussalam,1
a0e30aac-57d9-4d53-b00c-1257f9574381,41261,deposit,87422971,2024-07-20 13:58:18,Poland,0
6a6872e6-bad8-4634-9002-f75b14c85ebc,33655,deposit,38553286,2024-03-06 08:29:09,Hong Kong,0
29e8c251-4720-46ca-a299-68f1c463d980,7132,deposit,71788304,2024-09-14 12:05:44,Canada,0
6cea8a9a-7f9a-4610-b432-396a4f255196,34567,deposit,57419746,2024-04-16 06:00:20,Cote d'Ivoire,0
f291a45e-aaf8-4f2b-928d-79f63aad7ab1,15822,deposit,18358976,2024-07-18 14:12:03,Monaco,1
afb8239a-685b-4bfb-99e5-df4bcc49c7a0,44570,withdrawal,91993157,2024-03-16 06:06:13,French Guiana,0
4c327b10-9b59-4a7c-9e65-158b66fe971e,88219,withdrawal,74956888,2024-02-12 16:01:15,Israel,0
b95575de-36b5-4c05-bf23-697264b782e5,95826,withdrawal,60887631,2024-04-27 23:10:35,Libyan Arab Jamahiriya,0
2e85eb1a-ff5b-4723-9e8f-58dc1ba0b9ae,51170,withdrawal,69537040,2024-09-17 11:10:26,Thailand,0
546eead0-cc86-4319-a461-7958bfe081fd,4271,deposit,42601301,2024-05-26 09:11:56,Zimbabwe,0
0f982728-619e-45e6-9f3d-1cffee4d316f,21513,deposit,48578571,2024-04-03 04:10:41,Eritrea,0
d0b38f11-4401-47ae-89a6-cb3e3e5673c3,62983,withdrawal,86152389,2024-05-07 13:19:24,Italy,0
fa29a5c1-9adb-4951-9041-3e8b457aadee,55685,deposit,33021870,2024-08-05 03:16:45,Sudan,1
084d166d-7a6c-4500-8c39-d9669924ffbf,13698,withdrawal,97886369,2024-08-20 13:24:21,Libyan Arab Jamahiriya,0
738a6793-e257-4fbb-bef4-68f58790198e,38230,withdrawal,31937375,2024-05-19 14:03:21,South Georgia and the South Sandwich Islands,1
bcadf134-0b2f-48e9-b50f-c4a3e4336a3b,63397,withdrawal,10034414,2024-02-26 20:47:26,Serbia,0
b29fc098-ce6d-4fcf-9406-4bf825e6d22f,21885,deposit,54890843,2024-02-13 14:13:24,Ethiopia,0
6a541e24-50b3-4ac2-a630-bd70c9b3672f,44540,deposit,34790874,2024-03-07 14:38:51,Chad,0
a5a1a54d-f3b2-4127-827a-7f9bfa362d97,66244,withdrawal,99365568,2024-05-03 03:17:14,Bosnia and Herzegovina,1
636d91db-6fd5-4f91-b7c6-32becf270df7,99127,withdrawal,47032741,2024-06-06 01:19:23,Syrian Arab Republic,1
e8181d85-f320-4bac-898d-15e07395e1d7,33441,withdrawal,79060503,2024-03-16 13:28:50,United Kingdom,1
f9404642-90d5-4126-8d11-e788cf010528,7256,deposit,23353330,2024-07-11 08:15:36,North Macedonia,1
8b5b7afb-d8fa-4d3c-9384-83b595886e8b,26441,deposit,43315223,2024-01-04 23:42:10,Western Sahara,0
dfb56b0f-094a-41f1-80f5-6c64fee1e87c,84157,deposit,38397507,2024-02-25 13:15:58,Cocos (Keeling) Islands,0
864529eb-8e8a-4ce6-be86-61e1e9f1455e,40505,deposit,86883683,2024-09-27 06:38:22,United States of America,0
1b01d8e6-f14a-412d-8f70-75df2eedabbc,57807,withdrawal,34623141,2024-06-06 00:51:47,Argentina,1
b4db4e57-46ea-44ae-b085-75e4de21758f,29638,deposit,67903885,2024-01-25 06:45:48,Russian Federation,1
72c68047-8ec4-4067-949c-f18163a4fb8c,30056,withdrawal,32231855,2024-02-12 14:19:37,Mayotte,0
b966413a-63f7-4212-89c7-bb81ed61f257,48781,deposit,40537927,2024-02-07 04:06:00,Gabon,1
04226ad4-ff4a-4684-a74e-23641db1a9a9,63850,withdrawal,72253330,2024-03-22 01:27:10,Falkland Islands (Malvinas),0
945c0f67-eadb-491d-9f1c-ec83f37f44b1,1573,deposit,6367464,2024-05-16 15:27:24,Andorra,1
17d42441-dd76-47d4-a10c-d4619646f78b,730,withdrawal,43323401,2024-02-15 04:47:30,Senegal,1
70353096-90b4-45fc-b01e-f361b87f69fb,18830,withdrawal,24161450,2024-02-01 13:33:22,Switzerland,0
f9722456-6764-42d3-b60a-2d1d970bf883,51988,withdrawal,45065783,2024-01-02 05:42:43,Cambodia,1
bc046432-dc46-43cd-9dbb-6e7296b6ca2d,35696,deposit,1748332,2024-04-01 04:33:53,Macao,0
7f84d449-ee63-464b-a005-79bc4bf8efb2,88133,withdrawal,81337890,2024-08-11 06:56:21,Congo,0
ca93b730-56e3-4aae-9052-8bb49c47f886,83022,withdrawal,35263177,2024-07-22 10:51:57,Trinidad and Tobago,0
ee9363ba-691a-4932-b6a8-2d7887e5bce1,93444,deposit,65916755,2024-07-03 06:34:10,Cuba,1
4a99ecbc-ab21-43cc-90c6-77a8b0269171,10241,deposit,18266274,2024-06-24 15:57:51,Antigua and Barbuda,0
b356ce7b-87f8-4e77-9f4f-42151705bc86,47702,deposit,27580710,2024-01-13 02:50:25,Nigeria,1
46010195-4203-48cb-8376-223d1f32149a,65198,withdrawal,97393210,2024-08-20 11:48:17,Grenada,1
42af0849-4c1a-45a2-aca7-31669c9f89c4,95265,withdrawal,78974827,2024-05-31 21:15:42,Kuwait,1
0f9de5c8-686a-4ac3-9e54-f06a2794a37d,25559,deposit,77242662,2024-01-07 02:15:53,Christmas Island,0
cbd7647b-0737-4d0d-b362-ad0cb92491dc,92647,withdrawal,56893249,2024-09-07 05:06:07,Chile,0
edb63f0c-0501-4f06-9e64-cbc266ff00c7,22121,withdrawal,4874854,2024-08-04 11:26:13,Jamaica,1
b455b714-5b65-426c-a42e-164145b0e834,77573,deposit,64732428,2024-02-10 03:56:49,South Georgia and the South Sandwich Islands,1
c9d1a581-5d52-4a34-bf9b-9bff67b298d8,82297,withdrawal,45475703,2024-02-09 13:29:10,Algeria,0
59383520-d76a-4e80-8cff-4d7974710ffb,38262,deposit,38120617,2024-01-27 09:48:25,Canada,1
b11f45ad-9539-41ea-9e35-b83ae36e9773,98086,withdrawal,19673065,2024-03-07 21:59:32,Uganda,0
66fc5741-40c6-47b8-913a-799228cab5e2,38086,withdrawal,87204430,2024-02-07 18:00:15,Kuwait,0
5a9c8d3d-a81e-45f9-a95d-e523160b06a2,10330,deposit,9392074,2024-08-15 09:30:08,Estonia,1
87daba99-e12a-4b40-9f7d-b5480562af3e,15573,withdrawal,21144165,2024-09-30 08:10:01,Seychelles,0
bac8b275-5aaa-4634-b846-c0d3c1e3a64c,61266,deposit,23524661,2024-09-29 18:57:56,Nepal,1
9cb5042b-4c83-4554-896a-09eb97d14897,10189,withdrawal,55423281,2024-09-05 00:39:13,Somalia,0
df42189e-dce9-47c6-9976-fc4c5c120cfb,96219,withdrawal,63270061,2024-09-02 06:56:59,Belarus,0
32bf7ba0-e4df-4d50-aba1-982e2f90531e,31484,deposit,59313138,2024-04-11 04:21:23,United Kingdom,0
3a0ffccc-ed73-491f-b8db-5099202ef04f,48949,deposit,58147507,2024-05-21 11:47:27,Belize,0
e88ad5bd-056f-4df3-963b-b5519571f8ad,88470,deposit,67111969,2024-02-20 02:50:10,Iran,0
2b29f4ec-cdc7-4f0f-a41d-77bbdb1e820a,38261,withdrawal,21672705,2024-05-14 02:58:53,Christmas Island,0
4907c18a-f954-4f28-8e0d-cf47fa5e1679,48720,withdrawal,46485535,2024-04-25 10:36:48,Mauritius,0
3669daca-0990-415c-b8db-e00bd317f6ed,20327,deposit,98054842,2024-03-28 09:35:56,Cayman Islands,0
c8de8eaa-caab-46ab-8312-d8f2519e3687,68849,deposit,20295913,2024-06-25 12:55:30,Cote d'Ivoire,0
11a36e69-e32a-449b-be30-b65bc383b37d,62286,deposit,61409450,2024-03-11 18:35:11,Syrian Arab Republic,1
644024ad-4eca-4fbc-ac20-e7a341e519dc,46609,deposit,58785540,2024-09-02 23:45:39,Portugal,1
bae328fc-238d-43ec-9c7b-fd6be94b9397,25733,deposit,69502391,2024-09-07 21:17:49,United States Minor Outlying Islands,0
a0f4ae85-e6b5-4e65-8414-0539fab9dc0b,27242,deposit,83966553,2024-08-16 17:49:37,Saint Martin,0
fda6e437-e5b0-4803-a328-4af3167831e7,42487,deposit,53561503,2024-05-07 06:07:26,Brunei Darussalam,1
b5e4ffdc-575f-43a0-a8bb-1e4d0031d15e,21092,deposit,47999149,2024-01-02 15:59:25,Chad,1
cf96768f-5b65-4eda-a2d2-d9bf204e014b,24889,withdrawal,9899745,2024-09-04 06:33:32,Djibouti,0
5514de9e-8ee7-471c-aae1-bfe5fc430f7a,44434,deposit,61959157,2024-09-22 19:03:12,South Georgia and the South Sandwich Islands,1
e8865f21-e14f-410c-b4a9-e8189d9fba4e,63512,withdrawal,59122767,2024-03-29 16:45:08,China,0
7adc59ae-f49c-4e5d-9cfc-293d70951e71,94090,withdrawal,43766575,2024-03-04 05:45:17,Cuba,1
c9d8af5c-285f-44ce-ab75-939eddbba0c3,9511,deposit,49897430,2024-05-14 12:29:32,Pitcairn Islands,1
0185ca9a-efc2-4b28-877c-0574a549cc36,3991,deposit,42788188,2024-02-12 14:30:37,Switzerland,1
65d075f2-de66-4741-9247-eeddb29e6f3c,79795,withdrawal,40511953,2024-06-22 17:26:32,Antarctica (the territory South of 60 deg S),0
53161830-a0d9-4785-be8e-27e24dc11fe5,89818,withdrawal,46684959,2024-08-20 00:33:37,Tonga,1
3b1eee91-3d45-430e-9b1a-2d439675db32,56163,deposit,15302822,2024-02-01 07:04:48,Heard Island and McDonald Islands,0
64fbee3b-2b15-4cb1-8579-19171b407535,19841,deposit,28951222,2024-06-29 16:22:13,Lao People's Democratic Republic,1
18072341-da27-406d-8967-7e484bb96f7e,54459,deposit,42538015,2024-02-21 06:45:15,Slovenia,0
80621884-6403-4e03-aa3a-dff59b616fae,89047,deposit,45850434,2024-05-29 22:54:58,Bolivia,1
bec9f427-c14e-4d2c-bde0-579fbf52e92f,85165,withdrawal,69104282,2024-05-28 15:28:15,Fiji,1
358e2a4e-ef9e-4fc7-a923-2c364fb33610,34342,deposit,73669443,2024-06-29 10:19:46,Mexico,1
13a6cdcc-1799-4cc2-87b8-c6a06348a5ad,43181,deposit,72491019,2024-08-27 01:47:07,Montserrat,1
eff73697-b213-4c66-a859-d75d33644a25,82813,deposit,28595263,2024-02-27 19:23:54,Congo,0
2ae8e3af-00c5-4358-a83c-dd588ca1b4f0,97894,withdrawal,9279406,2024-03-21 23:39:17,Mauritania,1
071cbb07-ef2d-4752-b4b3-f0f26e55a1ee,29549,deposit,42324558,2024-07-19 00:27:53,Canada,1
a1eb0fe6-9855-4b26-a83a-ea52c033c970,33450,withdrawal,49160989,2024-09-16 22:44:23,Tonga,1
91ab6bfd-6ada-4ee9-bea9-c86c031818f8,40250,deposit,72242601,2024-04-13 23:00:02,British Virgin Islands,1
a7f59555-032f-49e5-a5cb-7c57f5d6b6ea,63971,deposit,92159823,2024-08-09 12:34:59,Afghanistan,0
1ac9922e-9393-4a4b-a443-8f92063544f9,77616,deposit,62733687,2024-08-16 18:31:36,Paraguay,1
fc87146e-f428-4b68-ad29-fb6e134ca786,15106,withdrawal,95539044,2024-06-04 11:57:01,Bangladesh,0
e745ad8b-d92c-49fd-9bd2-cd95cf9e43c9,82760,withdrawal,88687878,2024-08-11 21:30:55,Syrian Arab Republic,1
b249287e-c22d-4305-b3d4-0af21525830c,31300,withdrawal,44522277,2024-07-13 10:55:22,Micronesia,0
5ca1241a-27d3-47dd-a355-3cc9fc5ca18e,52401,withdrawal,63552648,2024-09-19 15:49:40,Dominican Republic,1
8b6c817e-3676-4772-97f4-1d7d4109e377,19285,deposit,98930089,2024-08-04 08:11:39,Norfolk Island,1
0ddd8d9d-1786-43fe-8902-8673aac421d1,29837,deposit,94045507,2024-04-09 15:45:59,Taiwan,1
fb308f7a-3b37-4881-8cef-6de59afde719,52314,withdrawal,65619434,2024-08-27 21:02:01,Venezuela,0
afeef500-4b7d-44ad-894f-87e37d973fc3,78605,deposit,91643023,2024-07-03 03:28:38,Papua New Guinea,1
1de13cf6-aad8-46ea-950f-2921daccd158,87932,withdrawal,17842244,2024-08-02 11:42:39,Rwanda,1
8504c92a-ab19-4ffb-b62f-c2b9513c8853,68697,withdrawal,64274463,2024-01-10 15:03:55,Netherlands Antilles,1
e055fcf4-6b8a-419f-bdc6-1408dc8b1712,62846,deposit,85290986,2024-07-13 12:45:09,Hungary,1
6d5cdedf-04c8-4909-ba42-ca46546a4815,41755,deposit,86052194,2024-07-16 12:35:32,Guernsey,1
99d226d4-58d7-404f-ba84-3b2fe854ccbb,90255,withdrawal,63369242,2024-02-12 14:10:51,Finland,1
b11d197b-8a01-4455-98f3-eafbbaae6512,6490,deposit,25550639,2024-01-10 09:05:55,Estonia,0
861c7ecf-e573-49b3-a84b-abc927f58b78,19653,deposit,64740747,2024-09-19 06:40:44,Brazil,1
97340fac-facf-4cb7-839c-1beb2dab83ed,59427,withdrawal,46114771,2024-06-10 14:56:13,Guinea,0
333ab25b-f4ee-4d76-b94c-a13b9552eb9b,57726,withdrawal,80674565,2024-04-13 13:53:10,Slovenia,1
b99e2aab-8c74-43b1-952e-1913346477fe,88641,deposit,89225103,2024-03-17 00:17:24,Thailand,1
30f77e6a-1fca-4e39-a539-ac7274be7b64,52581,deposit,30242092,2024-04-25 01:21:12,Fiji,1
aac85c1e-afa5-4307-8eda-4c9a4d3e9b66,82631,deposit,67017283,2024-05-10 18:56:44,Uzbekistan,1
1d0d5c8e-d83f-4624-a910-e80a3df8440f,92177,withdrawal,62794683,2024-03-13 05:20:50,Netherlands Antilles,0
12557a73-6ef0-4fe5-8e73-b38ca3960700,87621,deposit,26098887,2024-01-21 18:10:03,Niger,1
c2afb9da-5dcf-4e3c-ae71-d2ed667a4699,3487,deposit,45794988,2024-07-18 11:37:49,Serbia,0
55fddab9-573f-4559-982b-ac0b2d6861a1,65257,deposit,25662019,2024-09-18 18:33:36,Montenegro,0
16d5a2ae-1b30-479e-bdaa-89a6e3059e24,6556,deposit,98879745,2024-06-06 12:53:53,Korea,0
13061252-3764-4547-ad38-4e7e2c8866af,18299,withdrawal,20744138,2024-06-16 14:15:00,Yemen,0
28651e23-6ecf-4cf1-ad49-77036d133063,58061,deposit,63119987,2024-07-21 23:41:06,Cameroon,1
763d411e-dfa5-4f8b-ab00-14d2c2abffca,5576,withdrawal,92321538,2024-02-24 04:08:25,Congo,0
e14241ed-481e-497c-9af5-61b4c7038b1c,66223,deposit,58400598,2024-02-24 05:43:53,Bahrain,1
166fb6b6-c335-491e-8e1b-bf0c8fd850d7,65480,deposit,48212012,2024-03-17 01:10:54,Tokelau,0
c0fe1a0a-af97-4215-b17b-f2d36bc41e8a,71370,withdrawal,79442518,2024-07-08 20:10:35,El Salvador,1
2052e084-23a3-4fae-8e94-05b3ae5830f9,351,withdrawal,26939037,2024-03-11 20:44:11,Libyan Arab Jamahiriya,0
991557cd-ddf4-4522-acc8-07580fc33d62,5983,deposit,87842496,2024-01-17 16:29:04,Germany,1
9de90c26-9150-4c3a-96c1-295265570bdc,23112,withdrawal,5640884,2024-01-03 00:50:32,Vanuatu,1
e68fcb0c-53ea-4dc2-b428-f0be17fbc202,65195,withdrawal,15283554,2024-06-15 01:59:35,Turkey,0
8747cb1e-ea5b-475c-90f6-1ef199814dba,15768,withdrawal,61277570,2024-04-06 05:28:21,Isle of Man,1
dcc63c4b-dccc-4b03-be8f-7f0e6c3399e3,88722,deposit,17319062,2024-08-22 13:34:27,Estonia,0
9f9c3606-a68c-4c6e-a4bd-53a6dcce7ebc,28592,withdrawal,16360779,2024-01-07 13:04:03,Barbados,1
a167c795-afdf-4a0e-8941-aae9acf52a3c,37461,withdrawal,73879578,2024-04-10 06:47:04,Estonia,1
2fabfdeb-cbe8-4a30-8c15-2583635e93eb,26721,deposit,34140153,2024-02-15 12:52:59,Botswana,1
5c76b159-b117-48e4-91ea-a2647e3b17a3,35517,withdrawal,92073268,2024-06-14 23:39:12,Cuba,1
dcac301e-bae3-44ae-be24-c1e2378d3f2a,77901,deposit,30861960,2024-06-15 09:38:52,Denmark,1
74f19be1-2878-4713-af91-186d9fe9af0d,66896,deposit,85197912,2024-07-09 05:26:56,Ukraine,0
b1faec57-978e-4f61-96de-144d319636a3,93773,deposit,7694404,2024-06-22 23:23:36,Philippines,0
e34b7c4f-040e-4aae-bdce-bfc8fb3601bd,47523,withdrawal,83040886,2024-04-29 21:21:08,Cote d'Ivoire,1
49403482-495e-48c5-b3df-e7a491a51e89,87557,deposit,81477845,2024-02-03 09:15:55,Niger,1
0550aaef-fa1c-44c6-9037-11c74599b207,3840,deposit,30447448,2024-08-28 03:42:45,Colombia,1
8d4d0f7c-e87f-4759-98ff-be851832896a,76711,withdrawal,63005856,2024-08-06 11:50:47,Gambia,0
b352411d-363b-497c-a82f-149c66244500,98144,withdrawal,4549823,2024-05-27 16:00:29,Norway,1
1716223e-4fb7-499d-b826-626576454a13,82785,withdrawal,29217559,2024-08-24 03:05:51,Costa Rica,1
fa747bfa-0e11-4387-90c0-3b096656b259,91083,withdrawal,32113203,2024-07-17 00:10:17,United States Virgin Islands,1
5e671f43-ad15-451b-8137-87863f334887,99579,withdrawal,48878410,2024-05-14 00:36:25,Austria,1
7cf7c8a0-e531-460e-b1e9-feb315453dd9,84723,withdrawal,51245196,2024-01-31 15:03:01,Malaysia,0
2d3a6f03-e41f-447b-ade5-1abf654deee5,35942,withdrawal,1809858,2024-02-02 11:04:16,Guyana,1
0551b4fa-8a8a-468a-9696-8662e98be009,60823,deposit,75013743,2024-06-20 19:12:32,Liechtenstein,0
528d4535-cd1e-454a-b873-416c835c1cb6,9886,withdrawal,48325394,2024-06-28 12:34:45,Norfolk Island,0
ece63a32-006f-4d14-a464-3ac7d3993d24,99338,withdrawal,84644898,2024-03-23 18:30:45,Taiwan,0
ba75ef09-3409-4c05-a06e-aecbd4780683,1449,deposit,34926653,2024-06-04 15:47:54,Niger,1
dc9d47cf-5802-4071-896d-7db375d909ba,28344,deposit,31318699,2024-04-10 03:15:58,Luxembourg,0
